@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE,TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP,WIND_SPEED,WIND_DIRECTION,ATMO_PRESSURE,HUMIDITY,RAIN_FALL,SUN_SHINE
ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,04-07-2013,13:30,04-07-2013,25.2,1.0,0.0,969.5,69.0,518.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,11-07-2013,13:30,11-07-2013,27.8,1.3,0.0,968.8,54.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,11-07-2013,14:30,11-07-2013,27.1,1.0,0.0,968.5,54.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,11-07-2013,15:30,11-07-2013,27.2,1.1,0.0,967.9,58.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,11-07-2013,16:30,11-07-2013,25.7,0.6,0.0,967.5,61.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,11-07-2013,17:30,11-07-2013,22.8,0.3,4.9,967.9,73.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,11-07-2013,18:30,11-07-2013,21.7,0.4,359.2,968.8,77.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,11-07-2013,19:30,11-07-2013,21.6,0.6,13.2,969.7,75.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,11-07-2013,20:30,11-07-2013,20.8,0.4,359.2,970.4,78.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,11-07-2013,21:30,11-07-2013,20.7,0.3,2.0,970.8,80.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,11-07-2013,22:30,11-07-2013,20.3,0.3,2.0,971.2,83.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,11-07-2013,23:30,11-07-2013,20.1,0.2,4.9,971.8,83.0,648.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,11-07-2013,0:30,12-07-2013,19.4,0.1,359.2,972.3,96.0,666.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,11-07-2013,1:30,12-07-2013,19.1,0.2,0.0,972.4,96.0,668.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,11-07-2013,2:30,12-07-2013,18.5,2.1,359.2,972.4,98.0,674.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,11-07-2013,3:30,12-07-2013,17.9,0.0,359.2,972.0,9958.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,11-07-2013,4:30,12-07-2013,17.5,0.1,359.2,972.2,9958.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,12-07-2013,5:30,12-07-2013,17.6,0.0,359.2,972.4,9958.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,12-07-2013,6:30,12-07-2013,17.7,0.0,359.2,972.5,9958.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,12-07-2013,7:30,12-07-2013,18.3,0.0,359.2,972.9,9958.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,12-07-2013,8:30,12-07-2013,18.9,0.0,359.2,972.9,98.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,12-07-2013,9:30,12-07-2013,20.6,1.1,2.0,972.9,87.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,12-07-2013,10:30,12-07-2013,23.2,0.9,2.9,972.5,79.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,12-07-2013,11:30,12-07-2013,26.0,0.7,359.2,972.1,72.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,12-07-2013,12:30,12-07-2013,25.7,0.9,2.0,971.5,66.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,12-07-2013,13:30,12-07-2013,22.9,2.1,359.2,971.8,82.0,676.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,12-07-2013,14:30,12-07-2013,21.6,0.9,359.2,971.8,92.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,12-07-2013,15:30,12-07-2013,22.7,0.8,359.2,970.9,87.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,12-07-2013,16:30,12-07-2013,23.8,0.2,359.2,970.3,81.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,12-07-2013,17:30,12-07-2013,23.7,0.6,0.0,970.0,80.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,12-07-2013,18:30,12-07-2013,21.6,0.7,359.2,970.1,86.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,12-07-2013,19:30,12-07-2013,20.3,1.3,359.2,970.5,89.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,12-07-2013,20:30,12-07-2013,19.5,1.1,359.2,971.1,93.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,12-07-2013,21:30,12-07-2013,19.5,0.5,359.2,971.8,93.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,12-07-2013,22:30,12-07-2013,19.2,0.3,15.2,972.0,94.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,12-07-2013,23:30,12-07-2013,19.2,0.0,359.2,972.0,92.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,12-07-2013,0:30,13-07-2013,19.5,0.4,359.2,971.8,92.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,12-07-2013,1:30,13-07-2013,19.3,0.2,0.0,971.5,90.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,12-07-2013,2:30,13-07-2013,19.2,0.3,359.2,971.3,94.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,12-07-2013,3:30,13-07-2013,19.1,0.1,1.0,971.1,93.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,12-07-2013,4:30,13-07-2013,19.1,0.0,359.2,971.0,92.0,682.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,13-07-2013,5:30,13-07-2013,18.6,0.3,1.0,971.4,94.0,683.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,13-07-2013,6:30,13-07-2013,18.8,0.4,359.2,971.8,98.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,13-07-2013,7:30,13-07-2013,19.4,0.3,2.0,972.3,96.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,13-07-2013,8:30,13-07-2013,20.1,0.0,359.2,972.3,91.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,13-07-2013,9:30,13-07-2013,20.8,0.8,2.0,972.4,90.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,13-07-2013,10:30,13-07-2013,22.6,1.1,2.0,971.9,79.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,13-07-2013,11:30,13-07-2013,25.3,0.8,0.0,971.2,72.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,13-07-2013,12:30,13-07-2013,27.3,0.9,359.2,970.5,64.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,13-07-2013,13:30,13-07-2013,27.9,1.0,1.0,969.7,63.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,13-07-2013,14:30,13-07-2013,26.3,0.5,359.2,969.0,64.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,13-07-2013,15:30,13-07-2013,25.5,0.6,1.0,968.7,69.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,13-07-2013,16:30,13-07-2013,25.6,0.1,2.0,968.3,70.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,13-07-2013,17:30,13-07-2013,25.3,0.2,1.0,968.1,72.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,13-07-2013,18:30,13-07-2013,23.2,0.9,359.2,968.6,81.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,13-07-2013,19:30,13-07-2013,21.6,0.3,359.2,969.1,85.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,13-07-2013,20:30,13-07-2013,21.4,0.8,4.9,969.4,86.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,13-07-2013,22:30,13-07-2013,20.5,0.1,359.2,970.2,90.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,13-07-2013,23:30,13-07-2013,20.1,0.0,359.2,970.1,91.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,13-07-2013,0:30,14-07-2013,19.8,0.3,1.0,970.1,89.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,13-07-2013,1:30,14-07-2013,19.7,0.0,359.2,969.8,92.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,13-07-2013,2:30,14-07-2013,19.4,0.1,2.0,969.4,92.0,684.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,13-07-2013,3:30,14-07-2013,19.5,0.0,359.2,969.2,95.0,686.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,13-07-2013,4:30,14-07-2013,19.3,0.0,359.2,969.1,97.0,688.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,14-07-2013,5:30,14-07-2013,19.3,0.0,359.2,969.4,96.0,688.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,14-07-2013,6:30,14-07-2013,19.3,0.2,359.2,969.7,96.0,689.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,14-07-2013,7:30,14-07-2013,19.5,0.0,359.2,970.1,94.0,690.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,14-07-2013,8:30,14-07-2013,20.1,0.0,359.2,970.1,94.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,14-07-2013,9:30,14-07-2013,22.6,1.2,2.0,969.5,90.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,14-07-2013,10:30,14-07-2013,25.3,1.1,1.0,969.0,77.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,14-07-2013,11:30,14-07-2013,26.7,0.9,359.2,968.9,68.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,14-07-2013,12:30,14-07-2013,25.7,1.0,0.0,968.6,69.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,14-07-2013,13:30,14-07-2013,24.9,1.2,1.0,968.3,70.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,14-07-2013,14:30,14-07-2013,24.6,0.6,1.0,968.1,74.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,14-07-2013,15:30,14-07-2013,24.3,0.4,0.0,967.7,79.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,14-07-2013,16:30,14-07-2013,23.4,0.3,9.8,967.9,82.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,14-07-2013,17:30,14-07-2013,22.3,0.4,0.0,967.6,88.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,14-07-2013,18:30,14-07-2013,22.1,0.0,359.2,967.7,86.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,14-07-2013,19:30,14-07-2013,21.3,0.0,359.2,968.3,87.0,692.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,14-07-2013,20:30,14-07-2013,20.6,0.0,359.2,969.0,94.0,693.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,14-07-2013,21:30,14-07-2013,20.4,0.0,359.2,969.5,95.0,695.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,14-07-2013,22:30,14-07-2013,20.1,0.0,359.2,969.8,93.0,695.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,14-07-2013,23:30,14-07-2013,19.8,0.0,359.2,969.7,99.0,696.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,14-07-2013,0:30,15-07-2013,19.8,0.0,359.2,970.0,99.0,698.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,14-07-2013,1:30,15-07-2013,19.0,0.2,359.2,970.3,98.0,705.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,14-07-2013,2:30,15-07-2013,18.8,0.0,359.2,970.3,9958.0,707.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,14-07-2013,3:30,15-07-2013,18.7,0.2,359.2,970.1,9958.0,707.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,14-07-2013,4:30,15-07-2013,18.6,0.0,359.2,969.6,9958.0,708.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,15-07-2013,5:30,15-07-2013,18.3,0.0,359.2,969.9,9958.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,15-07-2013,6:30,15-07-2013,18.4,0.0,359.2,970.6,9958.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,15-07-2013,7:30,15-07-2013,19.7,1.1,359.2,970.4,98.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,15-07-2013,8:30,15-07-2013,20.1,0.5,2.0,970.6,93.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,15-07-2013,9:30,15-07-2013,23.0,0.6,3.9,970.9,79.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,15-07-2013,10:30,15-07-2013,24.2,1.2,2.0,970.8,75.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,15-07-2013,11:30,15-07-2013,27.1,0.9,359.2,970.1,68.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,15-07-2013,12:30,15-07-2013,27.9,0.4,2.0,969.7,63.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,15-07-2013,13:30,15-07-2013,27.8,0.6,2.0,969.2,64.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,15-07-2013,14:30,15-07-2013,26.7,1.0,1.0,968.7,63.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,15-07-2013,15:30,15-07-2013,27.1,0.9,4.9,968.2,63.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,15-07-2013,16:30,15-07-2013,25.4,0.5,2.0,968.0,70.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,15-07-2013,17:30,15-07-2013,24.3,0.4,2.0,967.8,75.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,15-07-2013,18:30,15-07-2013,23.4,0.2,2.0,968.1,80.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,15-07-2013,19:30,15-07-2013,22.3,1.0,359.2,968.8,84.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,15-07-2013,20:30,15-07-2013,21.7,1.3,359.2,969.7,90.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,15-07-2013,21:30,15-07-2013,21.1,0.2,3.9,970.4,92.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,15-07-2013,22:30,15-07-2013,20.8,0.0,359.2,970.7,91.0,709.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,15-07-2013,0:30,16-07-2013,20.4,0.0,359.2,970.6,93.0,710.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,15-07-2013,1:30,16-07-2013,20.0,0.3,13.2,970.2,97.0,721.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,15-07-2013,2:30,16-07-2013,19.3,0.1,359.2,970.2,99.0,735.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,15-07-2013,3:30,16-07-2013,18.8,0.0,359.2,970.5,9958.0,738.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,15-07-2013,4:30,16-07-2013,18.7,0.0,359.2,970.5,9958.0,741.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,16-07-2013,5:30,16-07-2013,18.6,0.0,359.2,971.0,9958.0,742.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,16-07-2013,6:30,16-07-2013,18.1,0.0,359.2,971.5,9958.0,752.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,16-07-2013,7:30,16-07-2013,18.2,0.0,359.2,971.5,9958.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,16-07-2013,8:30,16-07-2013,19.4,0.0,359.2,971.6,9958.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,16-07-2013,9:30,16-07-2013,20.3,0.6,2.0,971.5,98.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,16-07-2013,10:30,16-07-2013,21.7,0.9,2.0,971.3,90.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,16-07-2013,11:30,16-07-2013,24.0,0.8,1.0,971.1,77.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,16-07-2013,12:30,16-07-2013,26.0,0.6,2.9,970.4,71.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,16-07-2013,13:30,16-07-2013,27.7,0.8,3.9,969.6,65.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,16-07-2013,14:30,16-07-2013,25.6,0.7,1.0,969.0,69.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,16-07-2013,15:30,16-07-2013,25.2,0.8,2.9,968.5,68.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,16-07-2013,16:30,16-07-2013,24.1,0.4,0.0,968.6,70.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,16-07-2013,17:30,16-07-2013,22.0,1.0,359.2,968.8,87.0,753.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,16-07-2013,18:30,16-07-2013,21.0,0.1,20.0,969.1,90.0,754.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,16-07-2013,19:30,16-07-2013,20.4,0.6,359.2,969.7,94.0,754.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,16-07-2013,20:30,16-07-2013,20.1,0.8,2.0,970.0,93.0,755.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,16-07-2013,21:30,16-07-2013,19.7,0.0,359.2,970.4,94.0,755.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,16-07-2013,23:30,16-07-2013,19.5,0.0,359.2,970.9,95.0,755.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,16-07-2013,0:30,17-07-2013,19.1,0.0,359.2,970.8,95.0,757.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,16-07-2013,1:30,17-07-2013,19.2,0.0,359.2,970.5,98.0,761.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,16-07-2013,2:30,17-07-2013,18.8,0.0,359.2,970.6,9958.0,766.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,16-07-2013,3:30,17-07-2013,18.7,0.0,359.2,970.5,9958.0,768.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,16-07-2013,4:30,17-07-2013,18.3,0.0,359.2,970.6,9958.0,772.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,17-07-2013,5:30,17-07-2013,18.2,0.0,359.2,970.6,9958.0,774.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,17-07-2013,6:30,17-07-2013,18.2,0.0,359.2,970.8,9958.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,17-07-2013,7:30,17-07-2013,18.4,0.0,359.2,970.8,9958.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,17-07-2013,8:30,17-07-2013,19.6,0.7,0.0,970.8,97.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,17-07-2013,9:30,17-07-2013,23.3,1.2,1.0,970.4,77.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,17-07-2013,10:30,17-07-2013,24.7,1.7,1.0,970.8,69.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,17-07-2013,11:30,17-07-2013,24.4,0.6,0.0,970.9,70.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,17-07-2013,12:30,17-07-2013,24.3,1.1,0.0,970.7,72.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,17-07-2013,13:30,17-07-2013,25.5,0.9,1.0,969.8,67.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,17-07-2013,14:30,17-07-2013,26.0,0.1,359.2,969.5,67.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,10,17-07-2013,15:30,17-07-2013,24.2,1.6,359.2,968.9,73.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,11,17-07-2013,16:30,17-07-2013,22.9,2.0,359.2,968.8,76.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,12,17-07-2013,17:30,17-07-2013,21.6,1.1,1.0,968.9,82.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,13,17-07-2013,18:30,17-07-2013,21.2,0.0,359.2,968.8,84.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,14,17-07-2013,19:30,17-07-2013,20.4,0.6,359.2,968.6,85.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,15,17-07-2013,20:30,17-07-2013,19.3,1.2,359.2,969.2,90.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,16,17-07-2013,21:30,17-07-2013,19.4,0.4,7.8,969.2,90.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,17,17-07-2013,22:30,17-07-2013,19.6,0.5,0.0,969.3,90.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,18,17-07-2013,23:30,17-07-2013,19.6,0.0,359.2,969.8,91.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,19,17-07-2013,0:30,18-07-2013,19.5,0.4,359.2,969.5,89.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,20,17-07-2013,1:30,18-07-2013,19.5,0.0,359.2,968.9,91.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,21,17-07-2013,2:30,18-07-2013,19.1,0.6,0.0,968.8,90.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,22,17-07-2013,3:30,18-07-2013,19.0,0.1,12.2,968.5,91.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,23,17-07-2013,4:30,18-07-2013,18.6,0.0,359.2,968.4,90.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,0,18-07-2013,5:30,18-07-2013,18.7,0.0,359.2,968.5,94.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,1,18-07-2013,6:30,18-07-2013,18.6,0.1,359.2,968.5,91.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,2,18-07-2013,7:30,18-07-2013,19.5,0.2,359.2,968.6,89.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,3,18-07-2013,8:30,18-07-2013,20.2,0.2,1.0,968.4,86.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,4,18-07-2013,9:30,18-07-2013,24.0,1.0,2.0,968.2,78.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,5,18-07-2013,10:30,18-07-2013,26.1,0.7,2.9,967.8,71.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,6,18-07-2013,11:30,18-07-2013,26.5,0.6,359.2,967.7,67.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,7,18-07-2013,12:30,18-07-2013,27.2,0.6,0.0,967.2,67.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,8,18-07-2013,13:30,18-07-2013,27.9,0.9,2.0,966.4,62.0,775.0,0:0

ISRO137_15F089(Pandukeswar. BRO),30.65,79.55,1970,9,18-07-2013,14:30,18-07-2013,27.7,0.8,3.9,965.3,63.0,775.0,0:0

